# File: GCAMFAOSTAT_ForExpPrice.csv
# Title: FAO forests export qunatity and export value by country_year
# Units: Export Quantity in m3; Export Value in 1000 US$
# Description:  Data is generated by gcamfaostat for deriving export prices
# Data source: FAOSTAT (main domain:FO FAO.udpate:2023-09-05T00:00:00)
# Date of CSV last update: 2023-11-24
# Column types: iciccicnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element,element_code,unit,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
198,Slovenia,1873,Wood-based panels,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,33649,37421,38758,50553,42096,32058,39686,33540,32483,36253,43064,49557,66505,84936,119444,164931,167403,119262,122252,134312,106584,101380,118092,103960,103980,108566.54,119881,116979,114130,153754,162373
198,Slovenia,1875,Wood pulp,Export Quantity,5910,t,,,,,,,,,,,,,,,,,,,,,,,43200,19808,32200,48600,36000,59000,47000,54000,35380,39200,26570,37955,31015,44804,24682,66,58,52,26,4,1982,3895,30244,8319,8859,6093,4866,8467,13374,2353,1174
198,Slovenia,1875,Wood pulp,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,10558,7674,17802,37747,15305,22734,18509,21935,20442,15241,10704,16691,16185,21639,13403,71,49,26,26,6,1193,1275,5110,2999,2776,1785.78,2523,2852,5203,1354,1027
199,Slovakia,1634,Veneer sheets,Export Quantity,5916,m3,,,,,,,,,,,,,,,,,,,,,,,,1238,2000,1700,1600,6300,3800,18000,10000,14000,7000,8000,5000,3000,4000,5000,7851,4438,8000,14049,12233,6172,9060,7321,9993,11243,12898,9790,16960,34185,30897
199,Slovakia,1634,Veneer sheets,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,785,4681,4293,2008,6563,4146,6556,7224,8730,9232,11313,9521,24399,23193,42211,53829,26663,22876,24475,24213,18803,18811,13197,15177,14954.12,17292,17151,17833,35387,42248
199,Slovakia,1865,Industrial roundwood,Export Quantity,5916,m3,,,,,,,,,,,,,,,,,,,,,,,,283720,910000,759000,673000,849000,713800,1193000,1550000,1550000,1187000,1034000,1142000,1691000,1218000,1457000,2192092,2538287,2433913,2532884,2085164,2662205,2932360,2358208,2157233,1955283,2041506,1711199,2218587,2015494,1863224
199,Slovakia,1865,Industrial roundwood,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,21031,32205,31808,34866,49674,31375,51821,54682,56960,45725,51963,55706,95847,85645,110293,147540,149277,242622,212621,229017,189520,199123,148249,132792,139221,163776,155305,173312,208307,184960
199,Slovakia,1873,Wood-based panels,Export Quantity,5916,m3,,,,,,,,,,,,,,,,,,,,,,,,27523,44028,55500,74000,121800,206200,157600,230000,357000,356000,375000,436000,376000,359000,451000,644211,472140,447000,346196,404062,304717,438678,589933,663021,772477,780276,789295,649936,738598,855550
199,Slovakia,1873,Wood-based panels,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,9661,18924,23536,31609,25315,37653,27748,74055,84502,96641,105837,136670,166706,154740,208997,246183,114209,161477,125179,122632,110624,152985,169891,190627,222616.62,252225,235384,203062,287640,374246
199,Slovakia,1875,Wood pulp,Export Quantity,5910,t,,,,,,,,,,,,,,,,,,,,,,,,5100,66000,76000,67000,800,86800,127417,75000,94000,101000,119000,109000,105000,91000,122000,130096,137081,161636,174048,196614,182636,231500,265145,220259,247962,219919,230227,311606,247906,165631
199,Slovakia,1875,Wood pulp,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,1810,30988,30136,19515,437,37602,36414,39012,30809,34536,47179,45848,49742,49996,82899,88991,68180,120670,115919,128731,111410,128162,143389,104466,133485.41,151442,126169,130697,141332,128005
201,Somalia,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Somalia,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Somalia,1865,Industrial roundwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4459,4459,4459,4459,3678,4823,4823,4894,4882,209,209,354,378,428,428,459,126,288,828.452199004377,818.0763223747192,950.4044501691096,1070.4766543267551,894.270057387968,889.1794762001718
201,Somalia,1865,Industrial roundwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,516,516,516,501,317,317,320,320,45,45,52,54,107,107,71,35,101,101,101,101,101,101,101
201,Somalia,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0
201,Somalia,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.39059635492573,0,0,0,0,0
201,Somalia,1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,23,43,93,93,93,93,93,93,93,93,93,93,93,20,20,20,20,20,20,20,20,20
201,Somalia,1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,16,51,51,51,51,51,51,51,51,51,51,51,7,7,7,7,7,7,7,7,7
202,South Africa,1634,Veneer sheets,Export Quantity,5916,m3,2300,4000,4000,6000,7800,4800,5200,5700,6000,7500,11500,6600,7000,6200,4500,4500,5337,6846,6863,2770,3207,3207,3570,2727,2631,4000,5900,5900,13200,39000,29000,12300,12300,21971,21079,40000,24000,37600,4552,1787,1317,3090,854,2389,2368,3145,2365,2590,2416,1336,991,577,597
202,South Africa,1634,Veneer sheets,Export Value,5922,1000 USD,587,888,1105,2376,3088,1904,2075,2271,2420,3056,4675,2693,2896,2582,1919,1919,5565,7479,7577,3826,5717,5717,6434,4825,4079,8221,8698,8698,15050,45913,45913,17783,17783,29764,28290,34232,20200,31572,22199,5695,5004,4128,4623,10899,6796,5129,4629,4153,4433,3391,3470,3418,3504
202,South Africa,1865,Industrial roundwood,Export Quantity,5916,m3,16000,16000,10900,9200,8900,9800,33400,50500,95300,78600,42100,46500,29400,55100,42200,23100,35905,46605,43465,25793,16104,70586,57306,371523,409178,204700,384000,245400,207400,301000,301000,138269,385813,303788,370881,252980,191337,191337,214749,209753,178024,158802,130756,197288,302668,267000,238661,635765,625000,455463,256412,372601,768964
202,South Africa,1865,Industrial roundwood,Export Value,5922,1000 USD,402,340,214,206,254,201,1052,2004,7413,6777,3844,4228,2596,4036,3774,2722,4155,3726,4846,3514,3049,7666,9227,47794,43310,36812,53417,28516,25030,24472,24472,13255,25790,22773,24369,16222,11320,11320,13150,13037,10780,9427,8111,15706,26357,23381,13451,52585,77654,52156,42145,58123,84638
202,South Africa,1873,Wood-based panels,Export Quantity,5916,m3,70800,105600,120761,115900,63300,60000,71000,63400,31600,36000,49000,32100,20400,18200,15900,17000,124253,157152,149468,79630,74725,74725,60557,33192,61019,42900,17100,16100,21200,24000,24000,79500,82600,67664,76670,82249,50770,35300,37316,77678,69647,99396,101958,88912,133885,169400,179836,220796,242494,272184,228456,179879.11,201986.11
202,South Africa,1873,Wood-based panels,Export Value,5922,1000 USD,4581,5986,7010,9558,6166,5590,9054,9116,4014,6040,9623,6142,5248,4745,3798,4453,24110,32327,33899,16507,15311,15311,15193,11075,18475,10091,4039,3584,4050,4537,4537,13219,15999,16428,21318,37391,22400,15073,25249,23562,29035,46002,45955,41166,54565,60969,58557,72559,108328,66802,65054,58286.26,66295.31
202,South Africa,1875,Wood pulp,Export Quantity,5910,t,278000,330300,356500,385900,494600,553400,469800,529300,557800,447500,411500,294000,350700,368000,307300,305400,335336,304391,426208,325474,338805,338805,417763,385412,471743,553200,796500,553400,587700,774700,774700,592300,638900,825206,906998,754503,759748,732508,715628,939608,941276,993089.5,875794,858088,1095687,1067433,1034413,1138388,1127109,1142173,1060310,984115.47,984115.47
202,South Africa,1875,Wood pulp,Export Value,5922,1000 USD,30337,40384,43547,55524,73158,83421,70236,79280,95759,116665,135914,126333,144990,153953,141499,141000,144860,141387,245348,189863,202995,202995,247419,210770,250725,389371,621853,376261,341960,353564,353564,312487,282077,383898,395257,428520,433303,495124,521892,508861.1,747119,961124.1,696069,688699,789700,794794,822808,920453,880183,551299,760244,816155.64,816155.64
203,Spain,1634,Veneer sheets,Export Quantity,5916,m3,8800,14500,13400,8700,9300,16300,14900,16500,19900,20000,30000,22000,19000,16000,19000,12800,12800,12800,12800,19000,23500,23500,18527,23724,27000,40000,30500,25000,26000,30000,36458,46000,47000,44000,41000,46000,37000,39000,48272,39299,37413,39157,43755,42165,37270,34285,38991,40934,38791,40125,38402,46016,45011
203,Spain,1634,Veneer sheets,Export Value,5922,1000 USD,1010,1519,1711,2433,3183,4152,3772,4602,6536,7600,14805,9535,6903,5964,8245,8240,8240,8240,8240,19000,24618,24618,26060,30805,31383,39244,36410,44640,41930,46256,57370,63535,67192,79163,85957,94753,112836,129557,125999,95925,89355,100391,89160,84259,78328,65698,73865,84810.94,87489,90391,70464,113692,126669
203,Spain,1865,Industrial roundwood,Export Quantity,5916,m3,114900,102200,28400,29500,37900,74800,20900,21200,21200,50500,131400,149600,165000,150000,66000,38300,50000,190300,175300,187300,105677,41020,68324,52000,288000,470000,167000,449000,508000,322000,285000,383000,185000,194000,168000,203000,224000,364561,1014268,806743,1332009,1966519,1637816,2488161,2604370,1895616,1977897,1403576,1578723,1947264,1929754,1861472,2265333
203,Spain,1865,Industrial roundwood,Export Value,5922,1000 USD,1769,1586,1043,922,2102,4066,2200,2091,2069,4649,9458,8827,7886,6742,3315,3579,5176,15659,13574,15574,8722,2988,5766,4226,14431,29595,10867,19085,26337,16280,11513,15634,12119,14389,13703,14148,15895,27756,98512,58017,86102,144011,138950,206769,209803,117917,131211,102091.82,121971,127439,117652,133105,171130
203,Spain,1873,Wood-based panels,Export Quantity,5916,m3,25938,50513,82512,73645,52019,58522,85734,163700,225700,281100,434900,454600,368500,375900,276500,313400,283000,230000,203800,192000,268600,356400,404851,665227,542500,533000,615600,604500,906764,792066,1011951,923360,1471000,1250000,1531000,1433000,1237000,1697000,2185956,2042545,1981499,2085546,1857324,1798913,1890770,2025509,1847037,1992959,1970293,1942381,1786668,2172327,2147597
203,Spain,1873,Wood-based panels,Export Value,5922,1000 USD,5127,9590,15074,19794,18955,14455,19102,29077,36380,57578,87592,83837,72588,72364,61066,63827,63200,52000,49450,57000,117738,148342,135723,162769,184033,212186,234698,196867,231552,200268,234866,237604,304282,384165,523462,569336,655048,887815,759581,626745,595184,708028,633403,669272,717095,677446,692162,792765.81,880469,809711,664235,1081574,1211821
203,Spain,1875,Wood pulp,Export Quantity,5910,t,20700,14900,16100,46800,51200,54000,65900,83200,122100,122300,190900,189300,177000,343000,311000,341200,439200,521100,553400,543700,513900,597000,592125,592124,717000,643100,659500,745600,714000,646000,809494,805119,724000,854000,971000,939297,994654,1126122,899714,873592,896554,1139881,1172855,1183599,1037800,665814,907408,967441,934530,932991,929314,1030050,775324
203,Spain,1875,Wood pulp,Export Value,5922,1000 USD,3671,2724,2977,10850,21845,17166,20599,22307,30193,41078,79699,76159,65605,108983,125155,108941,139891,284646,302040,300300,337189,389000,298044,135078,295401,514812,294149,284166,278207,264960,451127,380208,293543,380395,493848,528278,565872,696936,702538,516843,790554,988636,879781,933525,756396,376323,420445,529211.96,598553,474370,374886,586978,500883
206,Sudan (former),1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,43.61747600417536,43.16410863489699,38.57089437617661,34.165578293577575,30.052308002584805,8,8,8,9,9,9,9,9,9,,,,,,,,,,,
206,Sudan (former),1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25.833333333333332,23.666666666666668,21.5,19.333333333333336,17.166666666666664,15,15,15,12,12,12,12,12,12,,,,,,,,,,,
206,Sudan (former),1865,Industrial roundwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,290,290,392.02971973719946,380.10252871772275,286.1322570856132,47,47,151,7675,2179,2179,249,552,2264,5534,9781,200,,,,,,,,,,,
206,Sudan (former),1865,Industrial roundwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41,34.25,27.5,20.75,14,14,52,43,315,315,70,422,1891,4519,5888,25,,,,,,,,,,,
206,Sudan (former),1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,25,25,39,95.34473044456475,88.9532723458932,92.14141182050072,96.24078813282986,90.84633910947392,73.80302799698266,63.89189415669211,60.68213647130244,53.99348234525267,44.55821428281897,19,19,19,19,,,,,,,,,,,
206,Sudan (former),1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,10,10,28,26.90909090909091,25.81818181818182,24.727272727272727,23.636363636363637,22.545454545454547,21.454545454545453,20.363636363636363,19.272727272727273,18.18181818181818,17.090909090909093,16,16,16,16,,,,,,,,,,,
206,Sudan (former),1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,586,586,586,586,586,586,525,525,,,,,,,,,,,
206,Sudan (former),1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,235,235,235,235,235,235,370,370,,,,,,,,,,,
207,Suriname,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
207,Suriname,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3008734841976513,0,0
207,Suriname,1865,Industrial roundwood,Export Quantity,5916,m3,24700,16900,16500,17300,22600,21200,12400,13700,18100,24400,25600,33500,24300,22000,17000,14400,6500,3700,10700,5000,828,499,2305,3519,8000,8500,27000,30700,21000,17000,10000,8000,25900,3200,6200,9470,18600,12601,28919,29959,48744,91811,109216,96197,148252,207970,269494,482919,544202,437356,332400,430120,316000
207,Suriname,1865,Industrial roundwood,Export Value,5922,1000 USD,617,438,490,610,1034,998,649,937,1472,1959,2107,2523,2232,2064,1501,1678,628,338,1420,889,137,116,586,896,1646,653,3515,2953,1600,1718,1242,1091,3155,495,810,1382,2437,1789,3635,3829,6386,11962,14669,12811,21110,26182,32718,58331,66557,57196,43663,91348,93852
207,Suriname,1873,Wood-based panels,Export Quantity,5916,m3,23300,21500,23800,28200,22500,21400,23600,16200,16900,17300,17900,18200,15600,11900,8500,5000,4100,3600,4700,3400,1900,1100,1039,729,2729,3100,5700,4900,3000,2000,1000,400,109,133,116,4,127,98.20188005947513,73.5473845845094,30,17,11,24,29,27,36,2,7,3,14,13,15,14
207,Suriname,1873,Wood-based panels,Export Value,5922,1000 USD,2851,2950,3506,4783,4424,4157,4933,4180,4469,5381,5946,6445,5434,3529,2624,1417,1254,1296,3076,1096,635,379,597,360,1231,1570,1826,1932,1200,709,188,80,47,57,54,2,45,37.666666666666664,30.333333333333336,23,5,10,15,21,7,38,1,5,2,25,25,31,32
208,Tajikistan,1634,Veneer sheets,Export Quantity,5916,m3,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Tajikistan,1634,Veneer sheets,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Tajikistan,1865,Industrial roundwood,Export Quantity,5916,m3,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,82.19717219696037,81.59080605806584,109.0777942442748,118.99301574024803,111.31960241218644,115.71093668666465,64,144,144,144
208,Tajikistan,1865,Industrial roundwood,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,10.714285714285714,11.428571428571429,12.142857142857142,12.857142857142858,13.571428571428571,14.285714285714285,15,42,42,42
208,Tajikistan,1873,Wood-based panels,Export Quantity,5916,m3,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5.170725088232509,5.351561368879628,5.472792609471704,6.483472286453126,7.237498471710715,7.6501976778760055,7.458088788576695,10,8.26840612125578,6.758357125286305,6.361405679156631
208,Tajikistan,1873,Wood-based panels,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.125,2.25,2.375,2.5,2.625,2.75,2.875,3,3,3,3
208,Tajikistan,1875,Wood pulp,Export Quantity,5910,t,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Tajikistan,1875,Wood pulp,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Eswatini,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,7.535446193222678,1,57,57,34,34,19,8,46,4.612285570337888,5.053543910358832,4.060227119419317
209,Eswatini,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,7.625,0.25,43,1,11,5,10,10,14,3,3,3
209,Eswatini,1865,Industrial roundwood,Export Quantity,5916,m3,75600,120700,78100,96200,156600,157000,256200,237800,214100,244200,164700,270500,270500,270100,270100,270100,96800,96800,53600,50000,47511.45038167939,45022.900763358775,42534.35114503817,40045.80152671756,37557.251908396946,35068.70229007633,32580.152671755724,30091.603053435112,27603.0534351145,25114.50381679389,22625.95419847328,20137.404580152674,17648.85496183206,15160.30534351145,12671.755725190838,10183.206106870226,7694.656488549624,5206.106870229002,2717.5572519083985,2,832,18125,9544,15037,40570,7700,20720,38240,19080,30150,19689,29899,24199
209,Eswatini,1865,Industrial roundwood,Export Value,5922,1000 USD,301,654,659,2073,1198,2034,2807,2522,2992,3476,2532,3820,3820,3801,3801,3801,2231,2231,2231,655,622.4,589.8,557.2,524.6,492,459.4,426.8,394.2,361.59999999999997,329,296.4,263.8,231.2,198.60000000000002,166,133.39999999999998,100.80000000000007,68.19999999999993,35.60000000000002,3,1891,4193,2851,3610,4665,4626,4454,8955,6274,6412,4459,6753,7264
209,Eswatini,1873,Wood-based panels,Export Quantity,5916,m3,3600,3300,3200,3200,3200,1200,1400,1400,1400,3000,3100,4500,8000,8000,8000,8000,8000,8000,8000,3000,3000,3000,2840.5662326927054,2681.132465385411,3890.1588817297293,3520.699243584108,3478.644569085272,3477.667245411952,3589.081301079812,3194.6266177587113,3135.687421016415,3077.319764818203,2699.9719211453876,2010.0900972681034,1564.4164808083901,1300.0225421388673,971.5677202342005,629.4769479918572,377.57018130106184,46,466,14.2,11,6600,29000,38208,38001,40159,38003,33678,34198,42799.52,42799.52
209,Eswatini,1873,Wood-based panels,Export Value,5922,1000 USD,556,560,428,545,545,608,699,699,699,1091,958,1610,2087,2087,2087,2087,2087,2087,2087,1613,1613,1613,1527.2777777777778,1441.5555555555557,1355.8333333333335,1270.111111111111,1184.388888888889,1098.6666666666667,1012.9444444444445,927.2222222222223,841.5,755.7777777777777,670.0555555555554,584.3333333333335,498.6111111111111,412.8888888888889,327.1666666666665,241.44444444444457,155.72222222222217,70,34,8,11,860,4610,5083,4032,4711,4973,4724,4187,8114.85,8106.85
209,Eswatini,1875,Wood pulp,Export Quantity,5910,t,98000,100000,125000,136000,136000,90000,180000,123000,150000,161000,156000,156700,126000,126000,178000,174000,174000,174000,174000,154400,154400,154400,154400,193400,193400,107000,210000,210000,210000,210000,210000,210000,197700,156300,182900,156300,159300,173600,147400,101349,14505,10897.183380829565,10631.939683654278,9177.533540497338,8002.670755480848,6971.601041027911,6057.90406139557,4051.899177373178,2127.3606074266854,772,744,744,744
209,Eswatini,1875,Wood pulp,Export Value,5922,1000 USD,13384,13394,14269,22831,22831,17000,34389,24687,31192,33971,47353,53267,42928,42928,70000,69000,69000,69000,69000,61376,61376,61376,61376,59665,59665,33000,60000,60000,60000,60000,60000,60000,64208,56129,69105,64472,62556,97142,68089,44271,8479,7601.777777777777,6724.555555555556,5847.333333333334,4970.111111111111,4092.8888888888887,3215.666666666667,2338.4444444444443,1461.2222222222226,584,542,542,542
210,Sweden,1634,Veneer sheets,Export Quantity,5916,m3,3400,2900,3300,4300,3700,3600,4000,3700,3700,5100,4200,3700,3900,4700,5300,5300,6600,7300,8600,7400,6500,4000,7189,8534,10600,12000,12000,12000,14200,15000,15084,13580,17953,21590,44799,52000,49000,30000,22243,18255,20590,20564,19401,19615,20540,17922,18016,17974,42579,44080,51339,46739,46739
210,Sweden,1634,Veneer sheets,Export Value,5922,1000 USD,2277,2036,2877,4114,4657,4087,4708,4334,4607,6324,7877,6577,5931,5940,6854,7519,7799,10655,12809,12026,13667,13677,14951,13152,16719,21345,21181,18879,19174,19680,16667,15659,19378,25583,42558,42943,43688,38710,34361,20750,21552,25278,22588,22969,23240,16811,17260,17346.31,21889,20846,23777,26570,22537
210,Sweden,1865,Industrial roundwood,Export Quantity,5916,m3,4272700,3707100,2663000,2973900,2163000,1975600,1526900,923300,857500,835800,880700,801800,602000,610600,942700,896300,756700,812500,856400,845100,796114,807130,640000,833000,1054000,1725000,1620000,1393000,1420400,1315000,1431063,1302870,1754982,1519765,1521593,3094887,3003540,3808000,2349173,1177000,1216570,846285,793600,756468,629620,569915,573365,963353,755474,870178,1070959,1315291,2195956
210,Sweden,1865,Industrial roundwood,Export Value,5922,1000 USD,58360,53120,38641,50182,52650,63065,54848,37390,37213,36332,42343,38251,27002,23954,32968,34106,29467,46299,58260,58643,67475,53474,54572,43876,53658,148573,136928,112228,82844,68674,60066,51765,79357,83222,95702,174230,168663,309952,218599,93136,106268,86091,98150,73190,66867,46295,45452,126150.37,110077,106023,115826,171961,232331
210,Sweden,1873,Wood-based panels,Export Quantity,5916,m3,667600,685300,767400,893200,825600,712800,860800,910200,964300,931000,585700,602600,589400,617600,609900,563600,476200,453200,394400,370700,310800,266000,212852,241947,294000,353100,411000,403000,564000,473000,250000,213000,224000,142000,138000,139000,241616,292920,308772,240267,202014,194388,190753,177890,191530,142468,163373,182278,179753,153931,195680,261414,231262
210,Sweden,1873,Wood-based panels,Export Value,5922,1000 USD,45434,51094,65202,90090,99315,92637,109076,114476,127235,196433,148134,143647,111321,110618,97375,93583,110167,126790,117076,110458,91852,65926,63262,55589,74261,104619,114852,139018,287013,230385,96450,54280,47584,39302,38582,37929,214954,247913,247677,180807,180858,180307,165314,160648,136268,101851,99900,111493.9,113789,110622,131234,168221,155825
210,Sweden,1875,Wood pulp,Export Quantity,5910,t,3761500,3328400,3702200,4765000,4632200,3238700,3287400,3219500,3872300,3518700,3051700,2886400,2485000,3087400,3271200,3038300,2958700,3065400,3111400,2913400,2767700,2777000,2816833,2865471,2837000,2560000,2678000,2871000,2878400,2969000,3072797,3041040,3378299,3426207,3546315,3535000,3354000,3504000,3583612,3332000,3242725,3151351,3333272,3434792,3454006,3483542,3250986,3322313,3641313,4242065,4323345,4158010,3834157
210,Sweden,1875,Wood pulp,Export Value,5922,1000 USD,567679,543632,590576,871574,1295482,1312971,1248230,1076768,1144054,1335864,1422015,1337061,1020680,1086125,1348391,1103743,1211400,1619492,1848581,2039832,1921401,1565408,1453416,1115568,1313245,1998151,1409255,1423079,1292034,1342946,1883997,1502407,1457670,1662716,1990959,1890017,1934147,2373088,2689537,1953363,2629439,2763536,2489241,2587917,2646289,2372609,2030516,2182020.92,2799993,2676569,2455442,3058539,3086124
211,Switzerland,1634,Veneer sheets,Export Quantity,5916,m3,6400,5900,5700,5900,4300,4600,5900,7100,6000,6300,6100,6000,5000,6000,6000,6000,5000,6000,7000,8000,9000,8000,9350,10708,8000,8000,7000,10000,13000,12000,12990,10080,8527,8000,6741,5840,5811,4845,3426,2395,3239,3310,3123,2726,2920,2267,1937,2119,2074,858,858,1011,1011
211,Switzerland,1634,Veneer sheets,Export Value,5922,1000 USD,6850,7350,7374,9175,8540,8728,10811,13604,15468,18228,18574,14802,11549,13190,13329,13451,16632,16794,19541,21152,26916,23851,28394,28224,27153,41379,35360,39620,39600,43312,39392,25919,22030,21151,23137,20735,20359,18772,14176,9607,12774,13778,10873,8738,9953,8312,6291,6904.96,6646,4226,4473,4815,4609
211,Switzerland,1865,Industrial roundwood,Export Quantity,5916,m3,297200,350400,440700,529900,572300,618900,686500,812000,669300,743700,871100,758000,610000,617000,793000,676000,660000,792000,732000,799000,1124143,1166523,1115165,1055000,1053000,1008000,974000,1147000,1006000,1220000,3754410,3149300,1970460,1748000,1740972,1415749,1667123,2005388,1155171,825429,795631,925623,800813,739997,764135,640758,559155,570375,752692,642090,642090,453042,453042
211,Switzerland,1865,Industrial roundwood,Export Value,5922,1000 USD,5551,7029,9654,16615,27128,29914,33245,43757,63675,56600,77804,61090,43428,37632,42019,34956,45807,60559,47395,62626,104700,98201,104645,93236,95677,110634,95594,93823,115582,97532,160685,128978,98945,105640,124017,116375,155506,161186,135553,94527,86920,117450,90074,83387,86733,65455,55302,56051.99,73620,58563,61988,48693,46611
